Junction,Vehicles,Year,Month,Day,Hour,DayOfWeek
2,10,2015,11,17,12,Tuesday
2,9,2015,11,17,13,Tuesday
2,11,2015,11,17,14,Tuesday
2,9,2015,11,17,15,Tuesday
2,10,2015,11,17,16,Tuesday
2,10,2015,11,17,17,Tuesday
2,9,2015,11,17,18,Tuesday
2,12,2015,11,17,19,Tuesday
2,10,2015,11,17,20,Tuesday
2,10,2015,11,17,21,Tuesday
2,10,2015,11,17,22,Tuesday
2,9,2015,11,17,23,Tuesday
2,6,2015,11,18,0,Wednesday
2,9,2015,11,18,1,Wednesday
2,6,2015,11,18,2,Wednesday
2,6,2015,11,18,3,Wednesday
2,8,2015,11,18,4,Wednesday
2,7,2015,11,18,5,Wednesday
2,8,2015,11,18,6,Wednesday
2,5,2015,11,18,7,Wednesday
2,7,2015,11,18,8,Wednesday
2,6,2015,11,18,9,Wednesday
2,16,2015,11,18,10,Wednesday
2,12,2015,11,18,11,Wednesday
2,9,2015,11,18,12,Wednesday
2,12,2015,11,18,13,Wednesday
2,9,2015,11,18,14,Wednesday
2,14,2015,11,18,15,Wednesday
2,14,2015,11,18,16,Wednesday
2,11,2015,11,18,17,Wednesday
2,11,2015,11,18,18,Wednesday
2,10,2015,11,18,19,Wednesday
2,14,2015,11,18,20,Wednesday
2,11,2015,11,18,21,Wednesday
2,11,2015,11,18,22,Wednesday
2,10,2015,11,18,23,Wednesday
2,10,2015,11,19,0,Thursday
2,6,2015,11,19,1,Thursday
2,7,2015,11,19,2,Thursday
2,10,2015,11,19,3,Thursday
2,11,2015,11,19,4,Thursday
2,7,2015,11,19,5,Thursday
2,8,2015,11,19,6,Thursday
2,5,2015,11,19,7,Thursday
2,7,2015,11,19,8,Thursday
2,8,2015,11,19,9,Thursday
2,9,2015,11,19,10,Thursday
2,8,2015,11,19,11,Thursday
2,10,2015,11,19,12,Thursday
2,11,2015,11,19,13,Thursday
2,9,2015,11,19,14,Thursday
2,11,2015,11,19,15,Thursday
2,14,2015,11,19,16,Thursday
2,10,2015,11,19,17,Thursday
2,12,2015,11,19,18,Thursday
2,13,2015,11,19,19,Thursday
2,13,2015,11,19,20,Thursday
2,11,2015,11,19,21,Thursday
2,12,2015,11,19,22,Thursday
2,13,2015,11,19,23,Thursday
2,12,2015,11,20,0,Friday
2,8,2015,11,20,1,Friday
2,10,2015,11,20,2,Friday
2,7,2015,11,20,3,Friday
2,9,2015,11,20,4,Friday
2,7,2015,11,20,5,Friday
2,9,2015,11,20,6,Friday
2,7,2015,11,20,7,Friday
2,8,2015,11,20,8,Friday
2,14,2015,11,20,9,Friday
2,9,2015,11,20,10,Friday
2,9,2015,11,20,11,Friday
2,13,2015,11,20,12,Friday
2,8,2015,11,20,13,Friday
2,9,2015,11,20,14,Friday
2,12,2015,11,20,15,Friday
2,13,2015,11,20,16,Friday
2,9,2015,11,20,17,Friday
2,8,2015,11,20,18,Friday
2,14,2015,11,20,19,Friday
2,13,2015,11,20,20,Friday
2,14,2015,11,20,21,Friday
2,7,2015,11,20,22,Friday
2,8,2015,11,20,23,Friday
2,12,2015,11,21,0,Saturday
2,7,2015,11,21,1,Saturday
2,9,2015,11,21,2,Saturday
2,8,2015,11,21,3,Saturday
2,8,2015,11,21,4,Saturday
2,5,2015,11,21,5,Saturday
2,5,2015,11,21,6,Saturday
2,5,2015,11,21,7,Saturday
2,6,2015,11,21,8,Saturday
2,4,2015,11,21,9,Saturday
2,8,2015,11,21,10,Saturday
2,7,2015,11,21,11,Saturday
2,10,2015,11,21,12,Saturday
2,6,2015,11,21,13,Saturday
2,8,2015,11,21,14,Saturday
2,4,2015,11,21,15,Saturday
2,5,2015,11,21,16,Saturday
2,5,2015,11,21,17,Saturday
2,6,2015,11,21,18,Saturday
2,8,2015,11,21,19,Saturday
2,7,2015,11,21,20,Saturday
2,7,2015,11,21,21,Saturday
2,7,2015,11,21,22,Saturday
2,7,2015,11,21,23,Saturday
2,5,2015,11,22,0,Sunday
2,6,2015,11,22,1,Sunday
2,7,2015,11,22,2,Sunday
2,9,2015,11,22,3,Sunday
2,6,2015,11,22,4,Sunday
2,5,2015,11,22,5,Sunday
2,6,2015,11,22,6,Sunday
2,3,2015,11,22,7,Sunday
2,7,2015,11,22,8,Sunday
2,4,2015,11,22,9,Sunday
2,5,2015,11,22,10,Sunday
2,7,2015,11,22,11,Sunday
2,7,2015,11,22,12,Sunday
2,4,2015,11,22,13,Sunday
2,8,2015,11,22,14,Sunday
2,7,2015,11,22,15,Sunday
2,9,2015,11,22,16,Sunday
2,10,2015,11,22,17,Sunday
2,10,2015,11,22,18,Sunday
2,11,2015,11,22,19,Sunday
2,8,2015,11,22,20,Sunday
2,10,2015,11,22,21,Sunday
2,8,2015,11,22,22,Sunday
2,9,2015,11,22,23,Sunday
2,11,2015,11,23,0,Monday
2,7,2015,11,23,1,Monday
2,7,2015,11,23,2,Monday
2,6,2015,11,23,3,Monday
2,6,2015,11,23,4,Monday
2,9,2015,11,23,5,Monday
2,4,2015,11,23,6,Monday
2,5,2015,11,23,7,Monday
2,7,2015,11,23,8,Monday
2,16,2015,11,23,9,Monday
2,9,2015,11,23,10,Monday
2,10,2015,11,23,11,Monday
2,11,2015,11,23,12,Monday
2,11,2015,11,23,13,Monday
2,11,2015,11,23,14,Monday
2,13,2015,11,23,15,Monday
2,13,2015,11,23,16,Monday
2,13,2015,11,23,17,Monday
2,14,2015,11,23,18,Monday
2,16,2015,11,23,19,Monday
2,12,2015,11,23,20,Monday
2,10,2015,11,23,21,Monday
2,12,2015,11,23,22,Monday
2,12,2015,11,23,23,Monday
2,7,2015,11,24,0,Tuesday
2,9,2015,11,24,1,Tuesday
2,10,2015,11,24,2,Tuesday
2,10,2015,11,24,3,Tuesday
2,6,2015,11,24,4,Tuesday
2,6,2015,11,24,5,Tuesday
2,9,2015,11,24,6,Tuesday
2,9,2015,11,24,7,Tuesday
2,7,2015,11,24,8,Tuesday
2,11,2015,11,24,9,Tuesday
2,10,2015,11,24,10,Tuesday
2,9,2015,11,24,11,Tuesday
2,12,2015,11,24,12,Tuesday
2,8,2015,11,24,13,Tuesday
2,10,2015,11,24,14,Tuesday
2,11,2015,11,24,15,Tuesday
2,10,2015,11,24,16,Tuesday
2,11,2015,11,24,17,Tuesday
2,16,2015,11,24,18,Tuesday
2,11,2015,11,24,19,Tuesday
2,8,2015,11,24,20,Tuesday
2,13,2015,11,24,21,Tuesday
2,11,2015,11,24,22,Tuesday
2,9,2015,11,24,23,Tuesday
2,8,2015,11,25,0,Wednesday
2,6,2015,11,25,1,Wednesday
2,9,2015,11,25,2,Wednesday
2,6,2015,11,25,3,Wednesday
2,8,2015,11,25,4,Wednesday
2,4,2015,11,25,5,Wednesday
2,7,2015,11,25,6,Wednesday
2,9,2015,11,25,7,Wednesday
2,5,2015,11,25,8,Wednesday
2,7,2015,11,25,9,Wednesday
2,10,2015,11,25,10,Wednesday
2,10,2015,11,25,11,Wednesday
2,11,2015,11,25,12,Wednesday
2,10,2015,11,25,13,Wednesday
2,10,2015,11,25,14,Wednesday
2,13,2015,11,25,15,Wednesday
2,9,2015,11,25,16,Wednesday
2,9,2015,11,25,17,Wednesday
2,9,2015,11,25,18,Wednesday
2,9,2015,11,25,19,Wednesday
2,14,2015,11,25,20,Wednesday
2,15,2015,11,25,21,Wednesday
2,8,2015,11,25,22,Wednesday
2,7,2015,11,25,23,Wednesday
2,11,2015,11,26,0,Thursday
2,8,2015,11,26,1,Thursday
2,8,2015,11,26,2,Thursday
2,6,2015,11,26,3,Thursday
2,7,2015,11,26,4,Thursday
2,5,2015,11,26,5,Thursday
2,7,2015,11,26,6,Thursday
2,6,2015,11,26,7,Thursday
2,10,2015,11,26,8,Thursday
2,8,2015,11,26,9,Thursday
2,11,2015,11,26,10,Thursday
2,11,2015,11,26,11,Thursday
2,11,2015,11,26,12,Thursday
2,13,2015,11,26,13,Thursday
2,14,2015,11,26,14,Thursday
2,17,2015,11,26,15,Thursday
2,12,2015,11,26,16,Thursday
2,12,2015,11,26,17,Thursday
2,13,2015,11,26,18,Thursday
2,11,2015,11,26,19,Thursday
2,11,2015,11,26,20,Thursday
2,12,2015,11,26,21,Thursday
2,8,2015,11,26,22,Thursday
2,7,2015,11,26,23,Thursday
2,11,2015,11,27,0,Friday
2,6,2015,11,27,1,Friday
2,7,2015,11,27,2,Friday
2,7,2015,11,27,3,Friday
2,4,2015,11,27,4,Friday
2,5,2015,11,27,5,Friday
2,3,2015,11,27,6,Friday
2,7,2015,11,27,7,Friday
2,8,2015,11,27,8,Friday
2,7,2015,11,27,9,Friday
2,9,2015,11,27,10,Friday
2,8,2015,11,27,11,Friday
2,7,2015,11,27,12,Friday
2,7,2015,11,27,13,Friday
2,9,2015,11,27,14,Friday
2,13,2015,11,27,15,Friday
2,10,2015,11,27,16,Friday
2,9,2015,11,27,17,Friday
2,15,2015,11,27,18,Friday
2,13,2015,11,27,19,Friday
2,13,2015,11,27,20,Friday
2,11,2015,11,27,21,Friday
2,10,2015,11,27,22,Friday
2,8,2015,11,27,23,Friday
2,11,2015,11,28,0,Saturday
2,6,2015,11,28,1,Saturday
2,6,2015,11,28,2,Saturday
2,8,2015,11,28,3,Saturday
2,8,2015,11,28,4,Saturday
2,5,2015,11,28,5,Saturday
2,9,2015,11,28,6,Saturday
2,4,2015,11,28,7,Saturday
2,7,2015,11,28,8,Saturday
2,8,2015,11,28,9,Saturday
2,8,2015,11,28,10,Saturday
2,10,2015,11,28,11,Saturday
2,10,2015,11,28,12,Saturday
2,8,2015,11,28,13,Saturday
2,7,2015,11,28,14,Saturday
2,6,2015,11,28,15,Saturday
2,6,2015,11,28,16,Saturday
2,6,2015,11,28,17,Saturday
2,7,2015,11,28,18,Saturday
2,17,2015,11,28,19,Saturday
2,14,2015,11,28,20,Saturday
2,11,2015,11,28,21,Saturday
2,13,2015,11,28,22,Saturday
2,9,2015,11,28,23,Saturday
2,12,2015,11,29,0,Sunday
2,10,2015,11,29,1,Sunday
2,9,2015,11,29,2,Sunday
2,8,2015,11,29,3,Sunday
2,3,2015,11,29,4,Sunday
2,9,2015,11,29,5,Sunday
2,4,2015,11,29,6,Sunday
2,8,2015,11,29,7,Sunday
2,10,2015,11,29,8,Sunday
2,7,2015,11,29,9,Sunday
2,6,2015,11,29,10,Sunday
2,9,2015,11,29,11,Sunday
2,9,2015,11,29,12,Sunday
2,7,2015,11,29,13,Sunday
2,9,2015,11,29,14,Sunday
2,5,2015,11,29,15,Sunday
2,8,2015,11,29,16,Sunday
2,12,2015,11,29,17,Sunday
2,10,2015,11,29,18,Sunday
2,8,2015,11,29,19,Sunday
2,11,2015,11,29,20,Sunday
2,9,2015,11,29,21,Sunday
2,11,2015,11,29,22,Sunday
2,8,2015,11,29,23,Sunday
2,7,2015,11,30,0,Monday
2,9,2015,11,30,1,Monday
2,8,2015,11,30,2,Monday
2,8,2015,11,30,3,Monday
2,9,2015,11,30,4,Monday
2,7,2015,11,30,5,Monday
2,4,2015,11,30,6,Monday
2,8,2015,11,30,7,Monday
2,9,2015,11,30,8,Monday
2,10,2015,11,30,9,Monday
2,11,2015,11,30,10,Monday
2,10,2015,11,30,11,Monday
2,13,2015,11,30,12,Monday
2,7,2015,11,30,13,Monday
2,10,2015,11,30,14,Monday
2,11,2015,11,30,15,Monday
2,14,2015,11,30,16,Monday
2,16,2015,11,30,17,Monday
2,8,2015,11,30,18,Monday
2,13,2015,11,30,19,Monday
2,14,2015,11,30,20,Monday
2,10,2015,11,30,21,Monday
2,13,2015,11,30,22,Monday
2,12,2015,11,30,23,Monday
2,9,2015,12,1,0,Tuesday
2,7,2015,12,1,1,Tuesday
2,8,2015,12,1,2,Tuesday
2,11,2015,12,1,3,Tuesday
2,6,2015,12,1,4,Tuesday
2,8,2015,12,1,5,Tuesday
2,6,2015,12,1,6,Tuesday
2,7,2015,12,1,7,Tuesday
2,8,2015,12,1,8,Tuesday
2,11,2015,12,1,9,Tuesday
2,11,2015,12,1,10,Tuesday
2,12,2015,12,1,11,Tuesday
2,6,2015,12,1,12,Tuesday
2,12,2015,12,1,13,Tuesday
2,11,2015,12,1,14,Tuesday
2,10,2015,12,1,15,Tuesday
2,11,2015,12,1,16,Tuesday
2,11,2015,12,1,17,Tuesday
2,9,2015,12,1,18,Tuesday
2,8,2015,12,1,19,Tuesday
2,12,2015,12,1,20,Tuesday
2,12,2015,12,1,21,Tuesday
2,13,2015,12,1,22,Tuesday
2,13,2015,12,1,23,Tuesday
2,9,2015,12,2,0,Wednesday
2,11,2015,12,2,1,Wednesday
2,7,2015,12,2,2,Wednesday
2,9,2015,12,2,3,Wednesday
2,9,2015,12,2,4,Wednesday
2,8,2015,12,2,5,Wednesday
2,9,2015,12,2,6,Wednesday
2,8,2015,12,2,7,Wednesday
2,8,2015,12,2,8,Wednesday
2,9,2015,12,2,9,Wednesday
2,11,2015,12,2,10,Wednesday
2,8,2015,12,2,11,Wednesday
2,12,2015,12,2,12,Wednesday
2,11,2015,12,2,13,Wednesday
2,13,2015,12,2,14,Wednesday
2,8,2015,12,2,15,Wednesday
2,11,2015,12,2,16,Wednesday
2,14,2015,12,2,17,Wednesday
2,9,2015,12,2,18,Wednesday
2,12,2015,12,2,19,Wednesday
2,12,2015,12,2,20,Wednesday
2,9,2015,12,2,21,Wednesday
2,9,2015,12,2,22,Wednesday
2,9,2015,12,2,23,Wednesday
2,9,2015,12,3,0,Thursday
2,9,2015,12,3,1,Thursday
2,11,2015,12,3,2,Thursday
2,10,2015,12,3,3,Thursday
2,9,2015,12,3,4,Thursday
2,6,2015,12,3,5,Thursday
2,6,2015,12,3,6,Thursday
2,9,2015,12,3,7,Thursday
2,8,2015,12,3,8,Thursday
2,10,2015,12,3,9,Thursday
2,9,2015,12,3,10,Thursday
2,7,2015,12,3,11,Thursday
2,11,2015,12,3,12,Thursday
2,7,2015,12,3,13,Thursday
2,9,2015,12,3,14,Thursday
2,7,2015,12,3,15,Thursday
2,13,2015,12,3,16,Thursday
2,12,2015,12,3,17,Thursday
2,10,2015,12,3,18,Thursday
2,9,2015,12,3,19,Thursday
2,8,2015,12,3,20,Thursday
2,10,2015,12,3,21,Thursday
2,9,2015,12,3,22,Thursday
2,11,2015,12,3,23,Thursday
2,12,2015,12,4,0,Friday
2,9,2015,12,4,1,Friday
2,11,2015,12,4,2,Friday
2,8,2015,12,4,3,Friday
2,6,2015,12,4,4,Friday
2,9,2015,12,4,5,Friday
2,4,2015,12,4,6,Friday
2,7,2015,12,4,7,Friday
2,5,2015,12,4,8,Friday
2,10,2015,12,4,9,Friday
2,8,2015,12,4,10,Friday
2,10,2015,12,4,11,Friday
2,10,2015,12,4,12,Friday
2,10,2015,12,4,13,Friday
2,7,2015,12,4,14,Friday
2,11,2015,12,4,15,Friday
2,10,2015,12,4,16,Friday
2,11,2015,12,4,17,Friday
2,10,2015,12,4,18,Friday
2,10,2015,12,4,19,Friday
2,10,2015,12,4,20,Friday
2,9,2015,12,4,21,Friday
2,7,2015,12,4,22,Friday
2,7,2015,12,4,23,Friday
2,8,2015,12,5,0,Saturday
2,6,2015,12,5,1,Saturday
2,5,2015,12,5,2,Saturday
2,6,2015,12,5,3,Saturday
2,4,2015,12,5,4,Saturday
2,6,2015,12,5,5,Saturday
2,4,2015,12,5,6,Saturday
2,4,2015,12,5,7,Saturday
2,5,2015,12,5,8,Saturday
2,9,2015,12,5,9,Saturday
2,4,2015,12,5,10,Saturday
2,6,2015,12,5,11,Saturday
2,8,2015,12,5,12,Saturday
2,8,2015,12,5,13,Saturday
2,3,2015,12,5,14,Saturday
2,4,2015,12,5,15,Saturday
2,8,2015,12,5,16,Saturday
2,7,2015,12,5,17,Saturday
2,4,2015,12,5,18,Saturday
2,8,2015,12,5,19,Saturday
2,4,2015,12,5,20,Saturday
2,8,2015,12,5,21,Saturday
2,8,2015,12,5,22,Saturday
2,6,2015,12,5,23,Saturday
2,9,2015,12,6,0,Sunday
2,4,2015,12,6,1,Sunday
2,8,2015,12,6,2,Sunday
2,4,2015,12,6,3,Sunday
2,4,2015,12,6,4,Sunday
2,4,2015,12,6,5,Sunday
2,4,2015,12,6,6,Sunday
2,3,2015,12,6,7,Sunday
2,4,2015,12,6,8,Sunday
2,6,2015,12,6,9,Sunday
2,6,2015,12,6,10,Sunday
2,5,2015,12,6,11,Sunday
2,5,2015,12,6,12,Sunday
2,7,2015,12,6,13,Sunday
2,5,2015,12,6,14,Sunday
2,8,2015,12,6,15,Sunday
2,6,2015,12,6,16,Sunday
2,7,2015,12,6,17,Sunday
2,6,2015,12,6,18,Sunday
2,7,2015,12,6,19,Sunday
2,9,2015,12,6,20,Sunday
2,6,2015,12,6,21,Sunday
2,9,2015,12,6,22,Sunday
2,6,2015,12,6,23,Sunday
2,5,2015,12,7,0,Monday
2,8,2015,12,7,1,Monday
2,8,2015,12,7,2,Monday
2,8,2015,12,7,3,Monday
2,5,2015,12,7,4,Monday
2,7,2015,12,7,5,Monday
2,5,2015,12,7,6,Monday
2,7,2015,12,7,7,Monday
2,8,2015,12,7,8,Monday
2,8,2015,12,7,9,Monday
2,9,2015,12,7,10,Monday
2,10,2015,12,7,11,Monday
2,10,2015,12,7,12,Monday
2,7,2015,12,7,13,Monday
2,9,2015,12,7,14,Monday
2,10,2015,12,7,15,Monday
2,6,2015,12,7,16,Monday
2,11,2015,12,7,17,Monday
2,9,2015,12,7,18,Monday
2,12,2015,12,7,19,Monday
2,12,2015,12,7,20,Monday
2,10,2015,12,7,21,Monday
2,13,2015,12,7,22,Monday
2,9,2015,12,7,23,Monday
2,10,2015,12,8,0,Tuesday
2,7,2015,12,8,1,Tuesday
2,10,2015,12,8,2,Tuesday
2,9,2015,12,8,3,Tuesday
2,8,2015,12,8,4,Tuesday
2,8,2015,12,8,5,Tuesday
2,9,2015,12,8,6,Tuesday
2,10,2015,12,8,7,Tuesday
2,6,2015,12,8,8,Tuesday
2,10,2015,12,8,9,Tuesday
2,11,2015,12,8,10,Tuesday
2,12,2015,12,8,11,Tuesday
2,9,2015,12,8,12,Tuesday
2,9,2015,12,8,13,Tuesday
2,10,2015,12,8,14,Tuesday
2,10,2015,12,8,15,Tuesday
2,7,2015,12,8,16,Tuesday
2,16,2015,12,8,17,Tuesday
2,8,2015,12,8,18,Tuesday
2,13,2015,12,8,19,Tuesday
2,9,2015,12,8,20,Tuesday
2,8,2015,12,8,21,Tuesday
2,12,2015,12,8,22,Tuesday
2,8,2015,12,8,23,Tuesday
2,12,2015,12,9,0,Wednesday
2,8,2015,12,9,1,Wednesday
2,7,2015,12,9,2,Wednesday
2,9,2015,12,9,3,Wednesday
2,6,2015,12,9,4,Wednesday
2,5,2015,12,9,5,Wednesday
2,7,2015,12,9,6,Wednesday
2,6,2015,12,9,7,Wednesday
2,7,2015,12,9,8,Wednesday
2,8,2015,12,9,9,Wednesday
2,10,2015,12,9,10,Wednesday
2,9,2015,12,9,11,Wednesday
2,12,2015,12,9,12,Wednesday
2,10,2015,12,9,13,Wednesday
2,9,2015,12,9,14,Wednesday
2,12,2015,12,9,15,Wednesday
2,10,2015,12,9,16,Wednesday
2,11,2015,12,9,17,Wednesday
2,12,2015,12,9,18,Wednesday
2,14,2015,12,9,19,Wednesday
2,14,2015,12,9,20,Wednesday
2,12,2015,12,9,21,Wednesday
2,10,2015,12,9,22,Wednesday
2,11,2015,12,9,23,Wednesday
2,10,2015,12,10,0,Thursday
2,9,2015,12,10,1,Thursday
2,6,2015,12,10,2,Thursday
2,7,2015,12,10,3,Thursday
2,10,2015,12,10,4,Thursday
2,5,2015,12,10,5,Thursday
2,6,2015,12,10,6,Thursday
2,8,2015,12,10,7,Thursday
2,7,2015,12,10,8,Thursday
2,7,2015,12,10,9,Thursday
2,10,2015,12,10,10,Thursday
2,8,2015,12,10,11,Thursday
2,14,2015,12,10,12,Thursday
2,10,2015,12,10,13,Thursday
2,10,2015,12,10,14,Thursday
2,14,2015,12,10,15,Thursday
2,13,2015,12,10,16,Thursday
2,9,2015,12,10,17,Thursday
2,12,2015,12,10,18,Thursday
2,10,2015,12,10,19,Thursday
2,12,2015,12,10,20,Thursday
2,12,2015,12,10,21,Thursday
2,12,2015,12,10,22,Thursday
2,9,2015,12,10,23,Thursday
2,8,2015,12,11,0,Friday
2,7,2015,12,11,1,Friday
2,7,2015,12,11,2,Friday
2,10,2015,12,11,3,Friday
2,10,2015,12,11,4,Friday
2,6,2015,12,11,5,Friday
2,8,2015,12,11,6,Friday
2,4,2015,12,11,7,Friday
2,8,2015,12,11,8,Friday
2,6,2015,12,11,9,Friday
2,11,2015,12,11,10,Friday
2,8,2015,12,11,11,Friday
2,6,2015,12,11,12,Friday
2,7,2015,12,11,13,Friday
2,8,2015,12,11,14,Friday
2,7,2015,12,11,15,Friday
2,13,2015,12,11,16,Friday
2,15,2015,12,11,17,Friday
2,10,2015,12,11,18,Friday
2,7,2015,12,11,19,Friday
2,13,2015,12,11,20,Friday
2,8,2015,12,11,21,Friday
2,9,2015,12,11,22,Friday
2,10,2015,12,11,23,Friday
2,9,2015,12,12,0,Saturday
2,7,2015,12,12,1,Saturday
2,11,2015,12,12,2,Saturday
2,7,2015,12,12,3,Saturday
2,8,2015,12,12,4,Saturday
2,8,2015,12,12,5,Saturday
2,5,2015,12,12,6,Saturday
2,8,2015,12,12,7,Saturday
2,4,2015,12,12,8,Saturday
2,5,2015,12,12,9,Saturday
2,7,2015,12,12,10,Saturday
2,5,2015,12,12,11,Saturday
2,9,2015,12,12,12,Saturday
2,7,2015,12,12,13,Saturday
2,6,2015,12,12,14,Saturday
2,5,2015,12,12,15,Saturday
2,6,2015,12,12,16,Saturday
2,3,2015,12,12,17,Saturday
2,5,2015,12,12,18,Saturday
2,9,2015,12,12,19,Saturday
2,6,2015,12,12,20,Saturday
2,5,2015,12,12,21,Saturday
2,10,2015,12,12,22,Saturday
2,9,2015,12,12,23,Saturday
2,4,2015,12,13,0,Sunday
2,7,2015,12,13,1,Sunday
2,9,2015,12,13,2,Sunday
2,6,2015,12,13,3,Sunday
2,9,2015,12,13,4,Sunday
2,5,2015,12,13,5,Sunday
2,5,2015,12,13,6,Sunday
2,5,2015,12,13,7,Sunday
2,5,2015,12,13,8,Sunday
2,7,2015,12,13,9,Sunday
2,7,2015,12,13,10,Sunday
2,6,2015,12,13,11,Sunday
2,6,2015,12,13,12,Sunday
2,7,2015,12,13,13,Sunday
2,6,2015,12,13,14,Sunday
2,8,2015,12,13,15,Sunday
2,8,2015,12,13,16,Sunday
2,9,2015,12,13,17,Sunday
2,6,2015,12,13,18,Sunday
2,7,2015,12,13,19,Sunday
2,10,2015,12,13,20,Sunday
2,10,2015,12,13,21,Sunday
2,9,2015,12,13,22,Sunday
2,6,2015,12,13,23,Sunday
2,7,2015,12,14,0,Monday
2,6,2015,12,14,1,Monday
2,7,2015,12,14,2,Monday
2,8,2015,12,14,3,Monday
2,8,2015,12,14,4,Monday
2,3,2015,12,14,5,Monday
2,8,2015,12,14,6,Monday
2,3,2015,12,14,7,Monday
2,7,2015,12,14,8,Monday
2,8,2015,12,14,9,Monday
2,10,2015,12,14,10,Monday
2,12,2015,12,14,11,Monday
2,13,2015,12,14,12,Monday
2,10,2015,12,14,13,Monday
2,11,2015,12,14,14,Monday
2,11,2015,12,14,15,Monday
2,11,2015,12,14,16,Monday
2,13,2015,12,14,17,Monday
2,11,2015,12,14,18,Monday
2,12,2015,12,14,19,Monday
2,11,2015,12,14,20,Monday
2,12,2015,12,14,21,Monday
2,11,2015,12,14,22,Monday
2,11,2015,12,14,23,Monday
2,11,2015,12,15,0,Tuesday
2,10,2015,12,15,1,Tuesday
2,6,2015,12,15,2,Tuesday
2,11,2015,12,15,3,Tuesday
2,6,2015,12,15,4,Tuesday
2,7,2015,12,15,5,Tuesday
2,6,2015,12,15,6,Tuesday
2,6,2015,12,15,7,Tuesday
2,9,2015,12,15,8,Tuesday
2,6,2015,12,15,9,Tuesday
2,9,2015,12,15,10,Tuesday
2,9,2015,12,15,11,Tuesday
2,11,2015,12,15,12,Tuesday
2,8,2015,12,15,13,Tuesday
2,6,2015,12,15,14,Tuesday
2,13,2015,12,15,15,Tuesday
2,7,2015,12,15,16,Tuesday
2,12,2015,12,15,17,Tuesday
2,12,2015,12,15,18,Tuesday
2,14,2015,12,15,19,Tuesday
2,11,2015,12,15,20,Tuesday
2,11,2015,12,15,21,Tuesday
2,12,2015,12,15,22,Tuesday
2,6,2015,12,15,23,Tuesday
2,9,2015,12,16,0,Wednesday
2,7,2015,12,16,1,Wednesday
2,7,2015,12,16,2,Wednesday
2,4,2015,12,16,3,Wednesday
2,5,2015,12,16,4,Wednesday
2,3,2015,12,16,5,Wednesday
2,6,2015,12,16,6,Wednesday
2,6,2015,12,16,7,Wednesday
2,8,2015,12,16,8,Wednesday
2,5,2015,12,16,9,Wednesday
2,6,2015,12,16,10,Wednesday
2,7,2015,12,16,11,Wednesday
2,9,2015,12,16,12,Wednesday
2,11,2015,12,16,13,Wednesday
2,13,2015,12,16,14,Wednesday
2,9,2015,12,16,15,Wednesday
2,10,2015,12,16,16,Wednesday
2,11,2015,12,16,17,Wednesday
2,7,2015,12,16,18,Wednesday
2,11,2015,12,16,19,Wednesday
2,13,2015,12,16,20,Wednesday
2,11,2015,12,16,21,Wednesday
2,10,2015,12,16,22,Wednesday
2,11,2015,12,16,23,Wednesday
2,14,2015,12,17,0,Thursday
2,8,2015,12,17,1,Thursday
2,8,2015,12,17,2,Thursday
2,8,2015,12,17,3,Thursday
2,6,2015,12,17,4,Thursday
2,9,2015,12,17,5,Thursday
2,4,2015,12,17,6,Thursday
2,8,2015,12,17,7,Thursday
2,7,2015,12,17,8,Thursday
2,9,2015,12,17,9,Thursday
2,8,2015,12,17,10,Thursday
2,9,2015,12,17,11,Thursday
2,9,2015,12,17,12,Thursday
2,9,2015,12,17,13,Thursday
2,12,2015,12,17,14,Thursday
2,13,2015,12,17,15,Thursday
2,10,2015,12,17,16,Thursday
2,10,2015,12,17,17,Thursday
2,13,2015,12,17,18,Thursday
2,9,2015,12,17,19,Thursday
2,11,2015,12,17,20,Thursday
2,8,2015,12,17,21,Thursday
2,11,2015,12,17,22,Thursday
2,7,2015,12,17,23,Thursday
2,10,2015,12,18,0,Friday
2,9,2015,12,18,1,Friday
2,6,2015,12,18,2,Friday
2,7,2015,12,18,3,Friday
2,4,2015,12,18,4,Friday
2,9,2015,12,18,5,Friday
2,8,2015,12,18,6,Friday
2,6,2015,12,18,7,Friday
2,8,2015,12,18,8,Friday
2,11,2015,12,18,9,Friday
2,30,2015,12,18,10,Friday
2,34,2015,12,18,11,Friday
2,40,2015,12,18,12,Friday
2,38,2015,12,18,13,Friday
2,38,2015,12,18,14,Friday
2,40,2015,12,18,15,Friday
2,39,2015,12,18,16,Friday
2,22,2015,12,18,17,Friday
2,10,2015,12,18,18,Friday
2,12,2015,12,18,19,Friday
2,12,2015,12,18,20,Friday
2,8,2015,12,18,21,Friday
2,9,2015,12,18,22,Friday
2,8,2015,12,18,23,Friday
2,8,2015,12,19,0,Saturday
2,10,2015,12,19,1,Saturday
2,5,2015,12,19,2,Saturday
2,8,2015,12,19,3,Saturday
2,8,2015,12,19,4,Saturday
2,4,2015,12,19,5,Saturday
2,3,2015,12,19,6,Saturday
2,4,2015,12,19,7,Saturday
2,4,2015,12,19,8,Saturday
2,6,2015,12,19,9,Saturday
2,8,2015,12,19,10,Saturday
2,4,2015,12,19,11,Saturday
2,9,2015,12,19,12,Saturday
2,5,2015,12,19,13,Saturday
2,5,2015,12,19,14,Saturday
2,7,2015,12,19,15,Saturday
2,6,2015,12,19,16,Saturday
2,5,2015,12,19,17,Saturday
2,8,2015,12,19,18,Saturday
